open,high,low,close,volume,marketCap,timestamp,crypto_name,date,percentage_change,normalized_marketCap,normalized_volume
64.9245179,68.65649236,61.74149449,65.37743131,1660368692,12517480965,2021-05-01 23:59:59.999000+00:00,BNB,01-05-2021,0.697599973,1,1
1.48775911,1.4982502,1.41926085,1.46332455,155275354.2,2309257710,2021-05-01 23:59:59.999000+00:00,Decentraland,01-05-2021,-1.642373408,0.184472685,0.093518599
36.33468386,46.32580876,36.28593637,44.6092542,1660368692,5188649522,2021-05-01 23:59:59.999000+00:00,Ethereum Classic,01-05-2021,22.77320032,0.414505141,1
64.9245179,68.65649236,61.74149449,65.37743131,1660368692,12517480965,2021-05-01 23:59:59.999000+00:00,Litecoin,01-05-2021,0.697599973,1,1
1.00014826,1.00019968,0.99980015,1.00007781,1660368692,6976803432,2021-05-01 23:59:59.999000+00:00,Binance USD,01-05-2021,-0.007043956,0.557359419,1
32.89854516,35.64030625,31.76684395,31.89084342,415039866.2,4106502388,2021-05-01 23:59:59.999000+00:00,Avalanche,01-05-2021,-3.063058671,0.328053217,0.249968497
64.9245179,68.65649236,61.74149449,65.37743131,1660368692,12517480965,2021-05-01 23:59:59.999000+00:00,Ethereum,01-05-2021,0.697599973,1,1
0.33755868,0.39713547,0.32829023,0.39298743,1660368692,12517480965,2021-05-01 23:59:59.999000+00:00,Dogecoin,01-05-2021,16.42047836,1,1
64.9245179,68.65649236,61.74149449,65.37743131,211829642.4,9395069263,2021-05-01 23:59:59.999000+00:00,Wrapped Bitcoin,01-05-2021,0.697599973,0.750552866,0.127579882
36.51767177,37.36146198,35.90956863,36.92968465,1596159168,12517480965,2021-05-01 23:59:59.999000+00:00,Polkadot,01-05-2021,1.128256157,1,0.961328153
64.9245179,68.65649236,61.74149449,65.37743131,1100844275,11363013082,2021-05-01 23:59:59.999000+00:00,Filecoin,01-05-2021,0.697599973,0.907770425,0.663011945
11.18186627,11.63532183,11.12652573,11.46646936,324615059.9,11466469364,2021-05-01 23:59:59.999000+00:00,Theta Network,01-05-2021,2.54521994,0.91603547,0.195507818
1.00023202,1.00151597,0.99950257,1.00126044,412212731.7,3908299623,2021-05-01 23:59:59.999000+00:00,Dai,01-05-2021,0.102818144,0.312218946,0.248265782
64.9245179,68.65649236,61.74149449,65.37743131,505633520.6,4754345804,2021-05-01 23:59:59.999000+00:00,Maker,01-05-2021,0.697599973,0.379808942,0.304530869
1.59840905,1.66501101,1.529947,1.65102495,1660368692,12517480965,2021-05-01 23:59:59.999000+00:00,XRP,01-05-2021,3.291766898,1,1
64.9245179,68.65649236,61.74149449,65.37743131,61928867.62,3157264847,2021-05-01 23:59:59.999000+00:00,Elrond,01-05-2021,0.697599973,0.25221934,0.037298263
43.87726082,45.71602367,42.25537284,42.33977711,6903914.76,511157036.1,2021-05-01 23:59:59.999000+00:00,Quant,01-05-2021,-3.504055817,0.040823768,0.004158061
0.17125037,0.19839585,0.17050013,0.18418697,317004266.1,1598414116,2021-05-01 23:59:59.999000+00:00,Ravencoin,01-05-2021,7.554202657,0.127683922,0.19092402
0.99987111,1.00019989,0.9998,1.00011075,1660368692,12517480965,2021-05-01 23:59:59.999000+00:00,Tether,01-05-2021,0.023967089,1,1
0.99980663,1.00019998,0.99980072,1.00015383,1660368692,12517480965,2021-05-01 23:59:59.999000+00:00,USD Coin,01-05-2021,0.034726715,1,1
21.24543264,37.22614754,20.6219683,34.25574863,1660368692,2055344918,2021-05-01 23:59:59.999000+00:00,OKB,01-05-2021,61.23817863,0.164187782,1
6.44537608,6.65025384,6.30470826,6.61410264,1660368692,6303343129,2021-05-01 23:59:59.999000+00:00,EOS,01-05-2021,2.61779232,0.503557179,1
0.82068197,0.8396656,0.77228746,0.78682122,966733866.6,4082333892,2021-05-01 23:59:59.999000+00:00,Polygon,01-05-2021,-4.125928342,0.326122414,0.582240481
0.20399893,0.22497804,0.19741733,0.21602791,1660368692,12517480965,2021-05-02 23:59:59.999000+00:00,VeChain,02-05-2021,5.896589752,1,1
1.46228732,1.46425282,1.38132978,1.4090343,122967368.1,2223582809,2021-05-02 23:59:59.999000+00:00,Decentraland,02-05-2021,-3.64176173,0.177628181,0.074060279
64.9245179,68.65649236,61.74149449,65.37743131,1660368692,12517480965,2021-05-02 23:59:59.999000+00:00,Ethereum,02-05-2021,0.697599973,1,1
64.9245179,68.65649236,61.74149449,65.37743131,1660368692,12517480965,2021-05-02 23:59:59.999000+00:00,Bitcoin,02-05-2021,0.697599973,1,1
28.43818458,28.45839162,26.22707094,27.55098548,1339621369,5037076262,2021-05-02 23:59:59.999000+00:00,Huobi Token,02-05-2021,-3.119745909,0.402396067,0.806821626
0.99991164,1.00019961,0.99980032,1.00013222,1660368692,12517480965,2021-05-02 23:59:59.999000+00:00,Tether,02-05-2021,0.022059949,1,1
64.9245179,68.65649236,61.74149449,65.37743131,1660368692,12517480965,2021-05-02 23:59:59.999000+00:00,BNB,02-05-2021,0.697599973,1,1
0.39108719,0.40002878,0.36487366,0.3760461,1660368692,12517480965,2021-05-02 23:59:59.999000+00:00,Dogecoin,02-05-2021,-3.845968465,1,1
0.32608892,0.34513227,0.29645146,0.32888648,381528805.2,2713970811,2021-05-02 23:59:59.999000+00:00,Hedera,02-05-2021,0.857913234,0.216804911,0.229785593
0.60280634,0.60514315,0.56191889,0.58301666,47641104.02,400428523.3,2021-05-02 23:59:59.999000+00:00,The Sandbox,02-05-2021,-3.282924994,0.03197775,0.028693087
15.50831361,15.50831361,14.33182105,14.56198477,70469261.32,3424655192,2021-05-02 23:59:59.999000+00:00,THORChain,02-05-2021,-6.102074434,0.273580955,0.042441936
64.9245179,68.65649236,61.74149449,65.37743131,148211151.7,9447778837,2021-05-02 23:59:59.999000+00:00,Wrapped Bitcoin,02-05-2021,0.697599973,0.754763795,0.089264
41.23520414,41.42184072,38.74242954,39.50485664,1469982885,12517480965,2021-05-02 23:59:59.999000+00:00,Chainlink,02-05-2021,-4.196286974,1,0.885335222
64.9245179,68.65649236,61.74149449,65.37743131,411111120.5,7252043600,2021-05-02 23:59:59.999000+00:00,Monero,02-05-2021,0.697599973,0.57934815,0.247602308
44.67224925,46.57319256,42.15783136,44.90374954,1660368692,5222903247,2021-05-02 23:59:59.999000+00:00,Ethereum Classic,02-05-2021,0.518219463,0.417241646,1
23.79652028,23.93241163,22.34564179,23.09726427,449119707.1,4868147168,2021-05-02 23:59:59.999000+00:00,Cosmos,02-05-2021,-2.938480088,0.388900448,0.270493963
2.45316468,2.47300123,2.42400438,2.46180404,495788.14,2460570413,2021-05-02 23:59:59.999000+00:00,UNUS SED LEO,02-05-2021,0.352172036,0.196560943,0.000298601
64.9245179,68.65649236,61.74149449,65.37743131,1660368692,12517480965,2021-05-02 23:59:59.999000+00:00,Litecoin,02-05-2021,0.697599973,1,1
64.9245179,68.65649236,61.74149449,65.37743131,64255539.18,3143499288,2021-05-02 23:59:59.999000+00:00,Elrond,02-05-2021,0.697599973,0.25111962,0.038699561
11.48144247,11.55730355,10.72028323,10.96215169,292177498.6,10962151689,2021-05-02 23:59:59.999000+00:00,Theta Network,02-05-2021,-4.522870548,0.875745908,0.175971457
1.39361466,1.40993943,1.32835215,1.38714256,212251509.4,4101308843,2021-05-02 23:59:59.999000+00:00,Algorand,02-05-2021,-0.464411016,0.327638308,0.127833963
64.9245179,68.65649236,61.74149449,65.37743131,1660368692,12517480965,2021-05-02 23:59:59.999000+00:00,Bitcoin Cash,02-05-2021,0.697599973,1,1
6.61699288,6.69307707,6.22364483,6.52820095,1660368692,6221661185,2021-05-02 23:59:59.999000+00:00,EOS,02-05-2021,-1.34187737,0.49703167,1
1.65196036,1.65633093,1.53361988,1.56264103,1660368692,12517480965,2021-05-02 23:59:59.999000+00:00,XRP,02-05-2021,-5.406868843,1,1
42.32886179,43.51018142,37.59142489,39.54277445,7419451.26,477389555.8,2021-05-02 23:59:59.999000+00:00,Quant,02-05-2021,-6.582003915,0.038126109,0.004468556
1.2703884,1.29577754,1.22858904,1.25654572,377287097.4,1875792106,2021-05-02 23:59:59.999000+00:00,Basic Attention Token,02-05-2021,-1.089641562,0.149843442,0.227230915
0.55363792,0.5550587,0.51550442,0.53148474,406479062.5,2969062638,2021-05-02 23:59:59.999000+00:00,Chiliz,02-05-2021,-4.001384154,0.237184007,0.244812531
16.5511388,17.56692606,16.42669844,17.14510137,352739885.5,6696947218,2021-05-02 23:59:59.999000+00:00,Terra Classic,02-05-2021,3.58865077,0.535001916,0.212446722
0.18408892,0.20412475,0.17225027,0.18867257,400439553.6,1638674111,2021-05-02 23:59:59.999000+00:00,Ravencoin,02-05-2021,2.489910854,0.130900263,0.241175081
5.50838316,5.50838316,5.15298068,5.27894861,69915901.73,1928629977,2021-05-02 23:59:59.999000+00:00,NEAR Protocol,02-05-2021,-4.165188647,0.15406462,0.042108661
64.9245179,68.65649236,61.74149449,65.37743131,449717726.5,4879527217,2021-05-02 23:59:59.999000+00:00,Maker,02-05-2021,0.697599973,0.389809592,0.270854135
1.90E-06,1.91E-06,1.60E-06,1.63E-06,59652129.79,,2021-05-02 23:59:59.999000+00:00,Shiba Inu,02-05-2021,-14.21052632,,0.035927038
1.00011099,1.00019985,0.99980118,0.99994853,1366986801,12517480965,2021-05-02 23:59:59.999000+00:00,USD Coin,02-05-2021,-0.016244197,1,0.823303166
40.32934534,43.23555653,39.33680562,42.32731437,1047562019,12517480965,2021-05-02 23:59:59.999000+00:00,Uniswap,02-05-2021,4.954132067,1,0.630921327
0.54010715,0.55981053,0.5143947,0.55949182,1396734702,12517480965,2021-05-02 23:59:59.999000+00:00,Stellar,02-05-2021,3.589041545,1,0.841219609
36.89778121,37.16471683,35.60399654,36.65453024,1423486755,12517480965,2021-05-02 23:59:59.999000+00:00,Polkadot,02-05-2021,-0.659256362,1,0.857331725
49.50080424,49.89667224,45.98182211,46.89098709,571072187.5,12517480965,2021-05-02 23:59:59.999000+00:00,Solana,02-05-2021,-5.272272219,1,0.343942999
34.26447254,42.36211404,31.21490868,42.36211404,1366131092,2541726843,2021-05-02 23:59:59.999000+00:00,OKB,02-05-2021,23.63276274,0.20304447,0.822787793
0.19425235,0.19534736,0.18576465,0.18704489,88775610.2,4725317532,2021-05-02 23:59:59.999000+00:00,Cronos,02-05-2021,-3.710359231,0.377489896,0.053467408
0.78550228,0.8273995,0.74243421,0.82451183,779774169.1,4277887398,2021-05-02 23:59:59.999000+00:00,Polygon,02-05-2021,4.966191823,0.341745037,0.469639167
5.81359022,5.85587118,5.45979494,5.60549606,185277548.3,4307221317,2021-05-02 23:59:59.999000+00:00,Tezos,02-05-2021,-3.579443203,0.344088502,0.111588197
30.80608894,30.89158694,29.56683128,30.1820403,34734852.87,1025218022,2021-05-02 23:59:59.999000+00:00,Flow,02-05-2021,-2.025731475,0.081891715,0.020919964
31.7939996,32.65867564,30.47229482,31.30495715,241565269.9,4031658840,2021-05-02 23:59:59.999000+00:00,Avalanche,02-05-2021,-1.538159578,0.322074022,0.145488933
64.9245179,68.65649236,61.74149449,65.37743131,1041944826,11251837709,2021-05-02 23:59:59.999000+00:00,Filecoin,02-05-2021,0.697599973,0.898888708,0.627538227
1.35140243,1.35488875,1.29557653,1.32681236,1660368692,12517480965,2021-05-02 23:59:59.999000+00:00,Cardano,02-05-2021,-1.819596403,1,1
0.99992982,1.00019961,0.99980042,1.00015555,1660368692,6977345760,2021-05-02 23:59:59.999000+00:00,Binance USD,02-05-2021,0.022574584,0.557402745,1
0.131055,0.1321208,0.12554204,0.12765305,1660368692,9147573887,2021-05-02 23:59:59.999000+00:00,TRON,02-05-2021,-2.595818549,0.730780646,1
64.9245179,68.65649236,61.74149449,65.37743131,528803162.2,6036901809,2021-05-02 23:59:59.999000+00:00,Aave,02-05-2021,0.697599973,0.482271382,0.318485385
1.00120641,1.00984066,0.99620347,0.99957704,323589223,3942813409,2021-05-02 23:59:59.999000+00:00,Dai,02-05-2021,-0.162740668,0.314976227,0.194889981
55.47451682,55.55379209,53.78335273,54.98798942,71859552.17,5187949503,2021-05-02 23:59:59.999000+00:00,FTX Token,02-05-2021,-0.877028639,0.414449217,0.043279274
1.00056746,1.0056742,0.99846831,1.00071178,681733480.9,4054699567,2021-05-03 23:59:59.999000+00:00,Dai,03-05-2021,0.014423815,0.323914728,0.410591626
0.37363145,0.44556693,0.37363145,0.44170671,1660368692,12517480965,2021-05-03 23:59:59.999000+00:00,Dogecoin,03-05-2021,18.21989557,1,1
0.21519715,0.22195024,0.20631462,0.21077949,1660368692,12517480965,2021-05-03 23:59:59.999000+00:00,VeChain,03-05-2021,-2.052843172,1,1
31.32492208,37.08235648,31.16550563,35.93231995,613797103.9,4627853823,2021-05-03 23:59:59.999000+00:00,Avalanche,03-05-2021,14.70840968,0.369703593,0.369675185
64.9245179,68.65649236,61.74149449,65.37743131,1660368692,12517480965,2021-05-03 23:59:59.999000+00:00,Bitcoin,03-05-2021,0.697599973,1,1
64.9245179,68.65649236,61.74149449,65.37743131,1660368692,12517480965,2021-05-03 23:59:59.999000+00:00,BNB,03-05-2021,0.697599973,1,1
0.99995943,1.0001997,0.99980001,1.00016493,1660368692,12517480965,2021-05-03 23:59:59.999000+00:00,Tether,03-05-2021,0.020550834,1,1
42.55731119,44.9740635,41.33407292,42.31752885,1178971606,12517480965,2021-05-03 23:59:59.999000+00:00,Uniswap,03-05-2021,-0.563433951,1,0.710066151
0.55555042,0.57318884,0.54059198,0.55214185,1414103796,12517480965,2021-05-03 23:59:59.999000+00:00,Stellar,03-05-2021,-0.613548272,1,0.851680595
42.39273371,44.16908536,36.6321545,39.78309568,1500910957,2386985741,2021-05-03 23:59:59.999000+00:00,OKB,03-05-2021,-6.155861634,0.190682319,0.903962454
0.82257916,0.86873393,0.77738557,0.79613902,815448476.2,4130678263,2021-05-03 23:59:59.999000+00:00,Polygon,03-05-2021,-3.214297333,0.329984609,0.491124941
0.32902152,0.33974476,0.31683422,0.32254869,338385949.4,2661671316,2021-05-03 23:59:59.999000+00:00,Hedera,03-05-2021,-1.96729685,0.212626744,0.203801692
64.9245179,68.65649236,61.74149449,65.37743131,1034803009,11100530910,2021-05-03 23:59:59.999000+00:00,Filecoin,03-05-2021,0.697599973,0.886800921,0.623236884
44.90488687,52.27865671,44.27619222,52.05988643,1660368692,6055257136,2021-05-03 23:59:59.999000+00:00,Ethereum Classic,03-05-2021,15.93367684,0.483737775,1
64.9245179,68.65649236,61.74149449,65.37743131,364564756.7,9690561927,2021-05-03 23:59:59.999000+00:00,Wrapped Bitcoin,03-05-2021,0.697599973,0.774159554,0.219568556
1.65E-06,1.82E-06,1.55E-06,1.59E-06,40570107.25,,2021-05-03 23:59:59.999000+00:00,Shiba Inu,03-05-2021,-3.636363636,,0.024434397
64.9245179,68.65649236,61.74149449,65.37743131,800165583.1,6482162794,2021-05-03 23:59:59.999000+00:00,Aave,03-05-2021,0.697599973,0.517842949,0.481920423
36.63914617,38.25682765,36.62281797,37.2552079,1660368692,12517480965,2021-05-03 23:59:59.999000+00:00,Polkadot,03-05-2021,1.681430367,1,1
2.45710138,2.5157472,2.45680686,2.49942222,3854289.15,2498169745,2021-05-03 23:59:59.999000+00:00,UNUS SED LEO,03-05-2021,1.722388842,0.199564726,0.002321345
0.18702825,0.19392152,0.18530736,0.18784121,90801743.52,4745435080,2021-05-03 23:59:59.999000+00:00,Cronos,03-05-2021,0.434672302,0.379097071,0.054687699
0.12764767,0.13642892,0.12747045,0.13161447,1660368692,9431448028,2021-05-03 23:59:59.999000+00:00,TRON,03-05-2021,3.107616457,0.753459138,1
39.47294946,42.67222971,39.28831965,42.05980711,1660368692,12517480965,2021-05-03 23:59:59.999000+00:00,Chainlink,03-05-2021,6.553494698,1,1
1.56249349,1.62159853,1.5285558,1.5559947,1660368692,12517480965,2021-05-03 23:59:59.999000+00:00,XRP,03-05-2021,-0.415924293,1,1
0.18834591,0.19673104,0.18154747,0.18330829,167620269.8,1593408188,2021-05-03 23:59:59.999000+00:00,Ravencoin,03-05-2021,-2.674663867,0.127284002,0.100953644
30.17640011,31.69926722,30.17640011,31.07843718,45509892.84,1055666667,2021-05-03 23:59:59.999000+00:00,Flow,03-05-2021,2.989213646,0.084324235,0.02740951
14.54554098,17.76117194,14.5335922,17.69707271,224076359.3,4161958201,2021-05-03 23:59:59.999000+00:00,THORChain,03-05-2021,21.66665189,0.33248354,0.134955784
1.38727248,1.47352874,1.38727248,1.43595479,240185092.8,4249177220,2021-05-03 23:59:59.999000+00:00,Algorand,03-05-2021,3.50921039,0.339451402,0.144657686
6.52955395,6.87583112,6.52510196,6.81549676,1660368692,6495658460,2021-05-03 23:59:59.999000+00:00,EOS,03-05-2021,4.379208935,0.518921107,1
0.5319274,0.54997492,0.51974521,0.52416163,391226573.6,2928153124,2021-05-03 23:59:59.999000+00:00,Chiliz,03-05-2021,-1.459930434,0.233915776,0.235626325
64.9245179,68.65649236,61.74149449,65.37743131,1144731425,5983831674,2021-05-03 23:59:59.999000+00:00,Maker,03-05-2021,0.697599973,0.478031648,0.689444116
0.58158094,0.6774559,0.58046597,0.657213,144641774.5,451388182.2,2021-05-03 23:59:59.999000+00:00,The Sandbox,03-05-2021,13.00456304,0.036048879,0.087114251
17.14732869,19.17823235,17.14566303,17.28481933,759634434.3,6744328092,2021-05-03 23:59:59.999000+00:00,Terra Classic,03-05-2021,0.801819587,0.538787138,0.45750949
27.59845399,28.83301215,26.30698885,27.16218253,1139139296,4965992412,2021-05-03 23:59:59.999000+00:00,Huobi Token,03-05-2021,-1.580782243,0.396717232,0.686076111
64.9245179,68.65649236,61.74149449,65.37743131,528755187.9,7372495417,2021-05-03 23:59:59.999000+00:00,Monero,03-05-2021,0.697599973,0.588970955,0.318456491
64.9245179,68.65649236,61.74149449,65.37743131,111162092.1,3364807345,2021-05-03 23:59:59.999000+00:00,Elrond,03-05-2021,0.697599973,0.268799755,0.066950246
1.25574473,1.32109838,1.25393073,1.29227623,407067748,1929131199,2021-05-03 23:59:59.999000+00:00,Basic Attention Token,03-05-2021,2.909150174,0.154104662,0.245167082
0.99997623,1.00019978,0.99980014,1.00010383,1660368692,12517480965,2021-05-03 23:59:59.999000+00:00,USD Coin,03-05-2021,0.012760303,1,1
1.40837692,1.4765537,1.39186771,1.40639703,191247107.2,2219420968,2021-05-03 23:59:59.999000+00:00,Decentraland,03-05-2021,-0.140579555,0.177295695,0.115183518
0.9999692,1.00019969,0.99980076,1.00018384,1660368692,6977543152,2021-05-03 23:59:59.999000+00:00,Binance USD,03-05-2021,0.021464661,0.557418515,1
64.9245179,68.65649236,61.74149449,65.37743131,1660368692,12517480965,2021-05-03 23:59:59.999000+00:00,Ethereum,03-05-2021,0.697599973,1,1
23.08909786,23.75726831,22.46016663,22.96747505,481400618.4,4840791849,2021-05-03 23:59:59.999000+00:00,Cosmos,03-05-2021,-0.526754275,0.386715052,0.289935977
5.27650575,5.55287395,5.27051692,5.48402074,73917818.71,2008393326,2021-05-03 23:59:59.999000+00:00,NEAR Protocol,03-05-2021,3.932810838,0.160436854,0.044518919
10.94563595,12.21201061,10.93688884,11.46949344,474523934.2,11469493439,2021-05-03 23:59:59.999000+00:00,Theta Network,03-05-2021,4.785994093,0.916277061,0.285794316
5.605937,6.0980109,5.59533512,6.00403279,329679292.9,4614096121,2021-05-03 23:59:59.999000+00:00,Tezos,03-05-2021,7.101324721,0.3686045,0.198557883
39.98990135,42.58043723,38.934707,41.0105718,7652245.13,495109888.5,2021-05-03 23:59:59.999000+00:00,Quant,03-05-2021,2.5523205,0.039541773,0.004608763
54.94102387,58.17198296,54.92962582,57.79380654,225635058.7,5452669811,2021-05-03 23:59:59.999000+00:00,FTX Token,03-05-2021,5.192445406,0.435597525,0.135894551
1.32693838,1.37979041,1.3225274,1.36202978,1660368692,12517480965,2021-05-03 23:59:59.999000+00:00,Cardano,03-05-2021,2.644538777,1,1
64.9245179,68.65649236,61.74149449,65.37743131,1660368692,12517480965,2021-05-03 23:59:59.999000+00:00,Litecoin,03-05-2021,0.697599973,1,1
64.9245179,68.65649236,61.74149449,65.37743131,1660368692,12517480965,2021-05-03 23:59:59.999000+00:00,Bitcoin Cash,03-05-2021,0.697599973,1,1
46.90397832,49.00945447,45.04447696,45.93368941,609194251.9,12517480965,2021-05-03 23:59:59.999000+00:00,Solana,03-05-2021,-2.068670814,1,0.366902999
0.13169805,0.1317659,0.11813781,0.11939428,1660368692,8555753408,2021-05-04 23:59:59.999000+00:00,TRON,04-05-2021,-9.342408639,0.683500551,1
1.59E-06,1.94E-06,1.50E-06,1.67E-06,64001867.17,,2021-05-04 23:59:59.999000+00:00,Shiba Inu,04-05-2021,5.031446541,,0.03854678
35.8765824,36.13649537,29.98291495,30.36143228,429905095.3,3910843135,2021-05-04 23:59:59.999000+00:00,Avalanche,04-05-2021,-15.37256269,0.312422146,0.258921466
64.9245179,68.65649236,61.74149449,65.37743131,1660368692,12517480965,2021-05-04 23:59:59.999000+00:00,Bitcoin Cash,04-05-2021,0.697599973,1,1
0.9999152,1.00019998,0.99980025,1.00019831,1660368692,6977644052,2021-05-04 23:59:59.999000+00:00,Binance USD,04-05-2021,0.028313401,0.557426575,1
64.9245179,68.65649236,61.74149449,65.37743131,421178155.2,9075949639,2021-05-04 23:59:59.999000+00:00,Wrapped Bitcoin,04-05-2021,0.697599973,0.725058638,0.25366544
37.2567707,37.91180071,34.62866993,34.85350908,1660368692,12517480965,2021-05-04 23:59:59.999000+00:00,Polkadot,04-05-2021,-6.450536573,1,1
0.99993105,1.00019873,0.99980013,0.99995116,1660368692,12517480965,2021-05-04 23:59:59.999000+00:00,Tether,04-05-2021,0.002011139,1,1
45.9833604,47.75715794,42.31310399,42.7295562,682976428.4,11649676283,2021-05-04 23:59:59.999000+00:00,Solana,04-05-2021,-7.076047013,0.930671733,0.411340223
17.24744503,17.44942242,15.8654061,16.33741219,599002544.7,6365247924,2021-05-04 23:59:59.999000+00:00,Terra Classic,04-05-2021,-5.276334196,0.508502707,0.360764779
1.43617083,1.44497181,1.27488145,1.27850604,319723012.6,3796698359,2021-05-04 23:59:59.999000+00:00,Algorand,04-05-2021,-10.97813622,0.303303205,0.192561456
64.9245179,68.65649236,61.74149449,65.37743131,1660368692,12517480965,2021-05-04 23:59:59.999000+00:00,Litecoin,04-05-2021,0.697599973,1,1
0.7950661,0.79798827,0.69081887,0.70438289,787329350.7,3654611810,2021-05-04 23:59:59.999000+00:00,Polygon,04-05-2021,-11.40574476,0.291952017,0.47418947
0.55108073,0.55108073,0.49723505,0.50332286,1615564898,11581815287,2021-05-04 23:59:59.999000+00:00,Stellar,04-05-2021,-8.666220283,0.925250369,0.973015756
1.55595423,1.55723142,1.33866397,1.39237606,1660368692,12517480965,2021-05-04 23:59:59.999000+00:00,XRP,04-05-2021,-10.5130451,1,1
42.05381939,48.52200519,38.96446697,45.68613929,1660368692,12517480965,2021-05-04 23:59:59.999000+00:00,Chainlink,04-05-2021,8.63731274,1,1
6.81364038,7.07600178,6.28906844,6.36703997,1660368692,6068428685,2021-05-04 23:59:59.999000+00:00,EOS,04-05-2021,-6.554505156,0.48479004,1
42.28967516,44.55617783,39.96811681,43.16450615,1660368692,12517480965,2021-05-04 23:59:59.999000+00:00,Uniswap,04-05-2021,2.068663301,1,1
52.12421103,68.65649236,49.61211444,65.37743131,1660368692,8082716601,2021-05-04 23:59:59.999000+00:00,Ethereum Classic,04-05-2021,25.42622713,0.645709994,1
22.95215219,23.31665529,20.92245091,21.04228675,677921085.3,4435025181,2021-05-04 23:59:59.999000+00:00,Cosmos,04-05-2021,-8.321073441,0.354298657,0.408295512
64.9245179,68.65649236,61.74149449,65.37743131,593924460.6,6806477963,2021-05-04 23:59:59.999000+00:00,Monero,04-05-2021,0.697599973,0.543752245,0.357706372
57.90240294,57.96013201,53.18495452,54.00853835,212625612.5,5095541273,2021-05-04 23:59:59.999000+00:00,FTX Token,04-05-2021,-6.72487564,0.407066793,0.128059276
6.00793292,6.05794667,5.42482371,5.49897504,467757263.4,4226566765,2021-05-04 23:59:59.999000+00:00,Tezos,04-05-2021,-8.471430803,0.33764507,0.281718913
31.1021177,36.84563446,30.8247952,32.26585476,155890103,1096000650,2021-05-04 23:59:59.999000+00:00,Flow,04-05-2021,3.741665025,0.087546486,0.093888848
1.00013811,1.00019997,0.99980137,1.00019481,1660368692,12517480965,2021-05-04 23:59:59.999000+00:00,USD Coin,04-05-2021,0.005669217,1,1
0.65728582,0.72113986,0.57300604,0.5766337,286297423.5,396044564.3,2021-05-04 23:59:59.999000+00:00,The Sandbox,04-05-2021,-12.27047923,0.031627519,0.17243003
0.18794734,0.18794734,0.16516877,0.16589647,122673549.4,4191044896,2021-05-04 23:59:59.999000+00:00,Cronos,04-05-2021,-11.73247251,0.334807255,0.073883319
1.00081116,1.00160635,0.99870428,1.00019154,797561593.5,4133063257,2021-05-04 23:59:59.999000+00:00,Dai,04-05-2021,-0.06191178,0.330175145,0.480352103
11.48981018,11.53541214,10.11420161,10.2166739,492379648.7,10216673896,2021-05-04 23:59:59.999000+00:00,Theta Network,04-05-2021,-11.08056843,0.816190245,0.296548382
0.18325009,0.18359116,0.1593189,0.16129744,141789755.9,1403227247,2021-05-04 23:59:59.999000+00:00,Ravencoin,04-05-2021,-11.97961212,0.112090589,0.085396549
27.15463155,27.21976831,22.88608586,23.77648832,1096013201,4346994593,2021-05-04 23:59:59.999000+00:00,Huobi Token,04-05-2021,-12.44039428,0.347265959,0.660102305
0.52441969,0.55469634,0.47836323,0.4880085,853681213.7,2726188882,2021-05-04 23:59:59.999000+00:00,Chiliz,04-05-2021,-6.943139378,0.217781004,0.514151596
64.9245179,68.65649236,61.74149449,65.37743131,1660368692,12517480965,2021-05-04 23:59:59.999000+00:00,BNB,04-05-2021,0.697599973,1,1
1.36293858,1.36568134,1.25892881,1.2741105,1660368692,12517480965,2021-05-04 23:59:59.999000+00:00,Cardano,04-05-2021,-6.517394203,1,1
0.32267761,0.32267761,0.27877612,0.27952232,412609709.3,2306617761,2021-05-04 23:59:59.999000+00:00,Hedera,04-05-2021,-13.37411976,0.184261781,0.248504872
64.9245179,68.65649236,61.74149449,65.37743131,952493326.5,5226634897,2021-05-04 23:59:59.999000+00:00,Maker,04-05-2021,0.697599973,0.417539765,0.573663748
41.02476354,41.52716541,38.65542568,38.80609338,9592259.09,468495798.2,2021-05-04 23:59:59.999000+00:00,Quant,04-05-2021,-5.408124188,0.037415593,0.005777186
2.50164969,2.54307437,2.46629816,2.49499012,3839960.37,2493739866,2021-05-04 23:59:59.999000+00:00,UNUS SED LEO,04-05-2021,-0.266207136,0.199210826,0.002312715
0.21086521,0.21098394,0.18579776,0.18857881,1660368692,12128554999,2021-05-04 23:59:59.999000+00:00,VeChain,04-05-2021,-10.56902654,0.968928996,1
64.9245179,68.65649236,61.74149449,65.37743131,946515500.8,5661485761,2021-05-04 23:59:59.999000+00:00,Aave,04-05-2021,0.697599973,0.452279675,0.570063448
1.40446896,1.40474369,1.24195143,1.27174782,270875268.3,2006932406,2021-05-04 23:59:59.999000+00:00,Decentraland,04-05-2021,-9.449916216,0.160320143,0.163141638
17.75740708,18.79482391,16.32108832,16.84560865,345585620.1,3964239618,2021-05-04 23:59:59.999000+00:00,THORChain,04-05-2021,-5.134749831,0.316687951,0.20813788
0.44027394,0.60599787,0.40079964,0.54133438,1660368692,12517480965,2021-05-04 23:59:59.999000+00:00,Dogecoin,04-05-2021,22.95399087,1,1
5.47522298,5.48877389,4.79547738,4.82533021,90734742.53,1771423482,2021-05-04 23:59:59.999000+00:00,NEAR Protocol,04-05-2021,-11.86970416,0.141505511,0.054647346
